block,plot,subplotres,subplotno,index,site_code,year,experiment_type,x,y,mid_x,mid_y,bl_x,ul_x,ur_x,br_x,bl_y,ul_y,ur_y,br_y
3,4,0.25,8,1170,SFREC,2016,observational,2,2,10.875,7.875,10.75,10.75,11,11,7.75,8,8,7.75
3,4,0.5,1,1171,SFREC,2016,observational,1,1,9.25,7.25,9,9,9.5,9.5,7,7.5,7.5,7
3,4,0.5,2,1172,SFREC,2016,observational,2,2,9.75,7.75,9.5,9.5,10,10,7.5,8,8,7.5
3,4,0.5,3,1173,SFREC,2016,observational,1,1,10.25,7.25,10,10,10.5,10.5,7,7.5,7.5,7
3,4,0.5,4,1174,SFREC,2016,observational,2,2,10.75,7.75,10.5,10.5,11,11,7.5,8,8,7.5
3,4,1,1,1175,SFREC,2016,observational,1,2,9.5,7.5,9,9,10,10,7,8,8,7
3,4,1,2,1176,SFREC,2016,observational,2,2,10.5,7.5,10,10,11,11,7,8,8,7
3,5,0.25,1,1177,SFREC,2016,observational,1,1,15.125,1.625,15,15,15.25,15.25,1.5,1.75,1.75,1.5
3,5,0.25,2,1178,SFREC,2016,observational,1,2,15.125,1.875,15,15,15.25,15.25,1.75,2,2,1.75
3,5,0.25,3,1179,SFREC,2016,observational,2,1,15.875,1.625,15.75,15.75,16,16,1.5,1.75,1.75,1.5
3,5,0.25,4,1180,SFREC,2016,observational,2,2,15.875,1.875,15.75,15.75,16,16,1.75,2,2,1.75
3,5,0.25,5,1181,SFREC,2016,observational,1,1,16.125,1.625,16,16,16.25,16.25,1.5,1.75,1.75,1.5
3,5,0.25,6,1182,SFREC,2016,observational,1,2,16.125,1.875,16,16,16.25,16.25,1.75,2,2,1.75
3,5,0.25,7,1183,SFREC,2016,observational,1,2,16.625,1.375,16.5,16.5,16.75,16.75,1.25,1.5,1.5,1.25
3,5,0.25,8,1184,SFREC,2016,observational,2,2,16.875,1.375,16.75,16.75,17,17,1.25,1.5,1.5,1.25
3,5,0.5,1,1185,SFREC,2016,observational,1,2,15.25,1.75,15,15,15.5,15.5,1.5,2,2,1.5
3,5,0.5,2,1186,SFREC,2016,observational,2,2,15.75,1.75,15.5,15.5,16,16,1.5,2,2,1.5
3,5,0.5,3,1187,SFREC,2016,observational,1,2,16.25,1.75,16,16,16.5,16.5,1.5,2,2,1.5
3,5,0.5,4,1188,SFREC,2016,observational,2,1,16.75,1.25,16.5,16.5,17,17,1,1.5,1.5,1
3,5,1,1,1189,SFREC,2016,observational,1,2,15.5,1.5,15,15,16,16,1,2,2,1
3,5,1,2,1190,SFREC,2016,observational,2,2,16.5,1.5,16,16,17,17,1,2,2,1
3,6,0.25,1,1191,SFREC,2016,observational,1,1,13.125,3.625,13,13,13.25,13.25,3.5,3.75,3.75,3.5
3,6,0.25,2,1192,SFREC,2016,observational,2,1,13.375,3.625,13.25,13.25,13.5,13.5,3.5,3.75,3.75,3.5
3,6,0.25,3,1193,SFREC,2016,observational,2,1,13.875,3.625,13.75,13.75,14,14,3.5,3.75,3.75,3.5
3,6,0.25,4,1194,SFREC,2016,observational,2,2,13.875,3.875,13.75,13.75,14,14,3.75,4,4,3.75
3,6,0.25,5,1195,SFREC,2016,observational,1,1,14.625,3.125,14.5,14.5,14.75,14.75,3,3.25,3.25,3
3,6,0.25,6,1196,SFREC,2016,observational,1,2,14.625,3.375,14.5,14.5,14.75,14.75,3.25,3.5,3.5,3.25
3,6,0.25,7,1197,SFREC,2016,observational,1,1,14.625,3.625,14.5,14.5,14.75,14.75,3.5,3.75,3.75,3.5
3,6,0.25,8,1198,SFREC,2016,observational,1,2,14.625,3.875,14.5,14.5,14.75,14.75,3.75,4,4,3.75
3,6,0.5,1,1199,SFREC,2016,observational,1,2,13.25,3.75,13,13,13.5,13.5,3.5,4,4,3.5
3,6,0.5,2,1200,SFREC,2016,observational,2,2,13.75,3.75,13.5,13.5,14,14,3.5,4,4,3.5
3,6,0.5,3,1201,SFREC,2016,observational,2,1,14.75,3.25,14.5,14.5,15,15,3,3.5,3.5,3
3,6,0.5,4,1202,SFREC,2016,observational,2,2,14.75,3.75,14.5,14.5,15,15,3.5,4,4,3.5
3,6,1,1,1203,SFREC,2016,observational,1,2,13.5,3.5,13,13,14,14,3,4,4,3
3,6,1,2,1204,SFREC,2016,observational,2,2,14.5,3.5,14,14,15,15,3,4,4,3
3,7,0.25,1,1205,SFREC,2016,observational,1,1,13.125,5.125,13,13,13.25,13.25,5,5.25,5.25,5
3,7,0.25,2,1206,SFREC,2016,observational,2,2,13.375,5.375,13.25,13.25,13.5,13.5,5.25,5.5,5.5,5.25
3,7,0.25,3,1207,SFREC,2016,observational,1,1,13.125,5.625,13,13,13.25,13.25,5.5,5.75,5.75,5.5
3,7,0.25,4,1208,SFREC,2016,observational,1,2,13.125,5.875,13,13,13.25,13.25,5.75,6,6,5.75
3,7,0.25,5,1209,SFREC,2016,observational,1,1,14.625,4.125,14.5,14.5,14.75,14.75,4,4.25,4.25,4
3,7,0.25,6,1210,SFREC,2016,observational,2,1,14.875,4.125,14.75,14.75,15,15,4,4.25,4.25,4
3,7,0.25,7,1211,SFREC,2016,observational,1,2,14.625,4.875,14.5,14.5,14.75,14.75,4.75,5,5,4.75
3,7,0.25,8,1212,SFREC,2016,observational,2,2,14.875,4.875,14.75,14.75,15,15,4.75,5,5,4.75
3,7,0.5,1,1213,SFREC,2016,observational,1,1,13.25,5.25,13,13,13.5,13.5,5,5.5,5.5,5
3,7,0.5,2,1214,SFREC,2016,observational,1,2,13.25,5.75,13,13,13.5,13.5,5.5,6,6,5.5
3,7,0.5,3,1215,SFREC,2016,observational,2,1,14.75,4.25,14.5,14.5,15,15,4,4.5,4.5,4
3,7,0.5,4,1216,SFREC,2016,observational,2,2,14.75,4.75,14.5,14.5,15,15,4.5,5,5,4.5
3,7,1,1,1217,SFREC,2016,observational,1,2,13.5,5.5,13,13,14,14,5,6,6,5
3,7,1,2,1218,SFREC,2016,observational,2,1,14.5,4.5,14,14,15,15,4,5,5,4
3,8,0.25,1,1219,SFREC,2016,observational,1,2,15.125,7.375,15,15,15.25,15.25,7.25,7.5,7.5,7.25
3,8,0.25,2,1220,SFREC,2016,observational,2,2,15.375,7.375,15.25,15.25,15.5,15.5,7.25,7.5,7.5,7.25
3,8,0.25,3,1221,SFREC,2016,observational,1,1,15.625,7.125,15.5,15.5,15.75,15.75,7,7.25,7.25,7
3,8,0.25,4,1222,SFREC,2016,observational,2,2,15.875,7.375,15.75,15.75,16,16,7.25,7.5,7.5,7.25
3,8,0.25,5,1223,SFREC,2016,observational,1,2,16.125,7.875,16,16,16.25,16.25,7.75,8,8,7.75
3,8,0.25,6,1224,SFREC,2016,observational,2,1,16.375,7.625,16.25,16.25,16.5,16.5,7.5,7.75,7.75,7.5
3,8,0.25,7,1225,SFREC,2016,observational,1,2,16.625,7.375,16.5,16.5,16.75,16.75,7.25,7.5,7.5,7.25
3,8,0.25,8,1226,SFREC,2016,observational,2,1,16.875,7.125,16.75,16.75,17,17,7,7.25,7.25,7
3,8,0.5,1,1227,SFREC,2016,observational,1,1,15.25,7.25,15,15,15.5,15.5,7,7.5,7.5,7
3,8,0.5,2,1228,SFREC,2016,observational,2,1,15.75,7.25,15.5,15.5,16,16,7,7.5,7.5,7
3,8,0.5,3,1229,SFREC,2016,observational,1,2,16.25,7.75,16,16,16.5,16.5,7.5,8,8,7.5
3,8,0.5,4,1230,SFREC,2016,observational,2,1,16.75,7.25,16.5,16.5,17,17,7,7.5,7.5,7
3,8,1,1,1231,SFREC,2016,observational,1,2,15.5,7.5,15,15,16,16,7,8,8,7
3,8,1,2,1232,SFREC,2016,observational,2,2,16.5,7.5,16,16,17,17,7,8,8,7
4,1,0.25,1,1233,SFREC,2016,observational,1,1,12.125,9.125,12,12,12.25,12.25,9,9.25,9.25,9
4,1,0.25,2,1234,SFREC,2016,observational,2,2,12.375,9.375,12.25,12.25,12.5,12.5,9.25,9.5,9.5,9.25
4,1,0.25,3,1235,SFREC,2016,observational,1,2,12.625,9.375,12.5,12.5,12.75,12.75,9.25,9.5,9.5,9.25
4,1,0.25,4,1236,SFREC,2016,observational,2,1,12.875,9.125,12.75,12.75,13,13,9,9.25,9.25,9
4,1,0.25,5,1237,SFREC,2016,observational,2,1,12.375,10.125,12.25,12.25,12.5,12.5,10,10.25,10.25,10
4,1,0.25,6,1238,SFREC,2016,observational,2,2,12.375,10.375,12.25,12.25,12.5,12.5,10.25,10.5,10.5,10.25
4,1,0.25,7,1239,SFREC,2016,observational,1,2,12.625,10.375,12.5,12.5,12.75,12.75,10.25,10.5,10.5,10.25
4,1,0.25,8,1240,SFREC,2016,observational,2,1,12.875,10.125,12.75,12.75,13,13,10,10.25,10.25,10
4,1,0.5,1,1241,SFREC,2016,observational,1,1,12.25,9.25,12,12,12.5,12.5,9,9.5,9.5,9
4,1,0.5,2,1242,SFREC,2016,observational,2,1,12.75,9.25,12.5,12.5,13,13,9,9.5,9.5,9
4,1,0.5,3,1243,SFREC,2016,observational,1,1,12.25,10.25,12,12,12.5,12.5,10,10.5,10.5,10
4,1,0.5,4,1244,SFREC,2016,observational,2,1,12.75,10.25,12.5,12.5,13,13,10,10.5,10.5,10
4,1,1,1,1245,SFREC,2016,observational,2,1,12.5,9.5,12,12,13,13,9,10,10,9
4,1,1,2,1246,SFREC,2016,observational,2,2,12.5,10.5,12,12,13,13,10,11,11,10
4,2,0.25,1,1247,SFREC,2016,observational,1,2,9.125,12.375,9,9,9.25,9.25,12.25,12.5,12.5,12.25
4,2,0.25,2,1248,SFREC,2016,observational,2,2,9.375,12.375,9.25,9.25,9.5,9.5,12.25,12.5,12.5,12.25
4,2,0.25,3,1249,SFREC,2016,observational,1,1,9.625,12.125,9.5,9.5,9.75,9.75,12,12.25,12.25,12
4,2,0.25,4,1250,SFREC,2016,observational,1,2,9.625,12.375,9.5,9.5,9.75,9.75,12.25,12.5,12.5,12.25
4,2,0.25,5,1251,SFREC,2016,observational,1,1,10.625,12.125,10.5,10.5,10.75,10.75,12,12.25,12.25,12
4,2,0.25,6,1252,SFREC,2016,observational,1,2,10.625,12.375,10.5,10.5,10.75,10.75,12.25,12.5,12.5,12.25
4,2,0.25,7,1253,SFREC,2016,observational,2,1,10.875,12.625,10.75,10.75,11,11,12.5,12.75,12.75,12.5
4,2,0.25,8,1254,SFREC,2016,observational,2,2,10.875,12.875,10.75,10.75,11,11,12.75,13,13,12.75
4,2,0.5,1,1255,SFREC,2016,observational,1,1,9.25,12.25,9,9,9.5,9.5,12,12.5,12.5,12
4,2,0.5,2,1256,SFREC,2016,observational,2,1,9.75,12.25,9.5,9.5,10,10,12,12.5,12.5,12
4,2,0.5,3,1257,SFREC,2016,observational,2,1,10.75,12.25,10.5,10.5,11,11,12,12.5,12.5,12
4,2,0.5,4,1258,SFREC,2016,observational,2,2,10.75,12.75,10.5,10.5,11,11,12.5,13,13,12.5
4,2,1,1,1259,SFREC,2016,observational,1,2,9.5,12.5,9,9,10,10,12,13,13,12
4,2,1,2,1260,SFREC,2016,observational,2,2,10.5,12.5,10,10,11,11,12,13,13,12
4,3,0.25,1,1261,SFREC,2016,observational,1,1,11.625,13.125,11.5,11.5,11.75,11.75,13,13.25,13.25,13
4,3,0.25,2,1262,SFREC,2016,observational,1,2,11.625,13.375,11.5,11.5,11.75,11.75,13.25,13.5,13.5,13.25
4,3,0.25,3,1263,SFREC,2016,observational,1,1,11.625,13.625,11.5,11.5,11.75,11.75,13.5,13.75,13.75,13.5
4,3,0.25,4,1264,SFREC,2016,observational,1,2,11.625,13.875,11.5,11.5,11.75,11.75,13.75,14,14,13.75
4,3,0.25,5,1265,SFREC,2016,observational,2,1,12.375,13.125,12.25,12.25,12.5,12.5,13,13.25,13.25,13
4,3,0.25,6,1266,SFREC,2016,observational,1,2,12.125,13.375,12,12,12.25,12.25,13.25,13.5,13.5,13.25
4,3,0.25,7,1267,SFREC,2016,observational,2,1,12.375,13.625,12.25,12.25,12.5,12.5,13.5,13.75,13.75,13.5
4,3,0.25,8,1268,SFREC,2016,observational,2,2,12.375,13.875,12.25,12.25,12.5,12.5,13.75,14,14,13.75
4,3,0.5,1,1269,SFREC,2016,observational,2,1,11.75,13.25,11.5,11.5,12,12,13,13.5,13.5,13
4,3,0.5,2,1270,SFREC,2016,observational,2,2,11.75,13.75,11.5,11.5,12,12,13.5,14,14,13.5
4,3,0.5,3,1271,SFREC,2016,observational,1,1,12.25,13.25,12,12,12.5,12.5,13,13.5,13.5,13
4,3,0.5,4,1272,SFREC,2016,observational,1,2,12.25,13.75,12,12,12.5,12.5,13.5,14,14,13.5
4,3,1,1,1273,SFREC,2016,observational,1,1,11.5,13.5,11,11,12,12,13,14,14,13
4,3,1,2,1274,SFREC,2016,observational,2,1,12.5,13.5,12,12,13,13,13,14,14,13
4,4,0.25,1,1275,SFREC,2016,observational,1,1,9.125,16.125,9,9,9.25,9.25,16,16.25,16.25,16
4,4,0.25,2,1276,SFREC,2016,observational,1,2,9.125,16.375,9,9,9.25,9.25,16.25,16.5,16.5,16.25
4,4,0.25,3,1277,SFREC,2016,observational,1,2,9.625,16.875,9.5,9.5,9.75,9.75,16.75,17,17,16.75
4,4,0.25,4,1278,SFREC,2016,observational,2,1,9.875,16.625,9.75,9.75,10,10,16.5,16.75,16.75,16.5
4,4,0.25,5,1279,SFREC,2016,observational,1,1,10.125,16.125,10,10,10.25,10.25,16,16.25,16.25,16
4,4,0.25,6,1280,SFREC,2016,observational,1,2,10.125,16.375,10,10,10.25,10.25,16.25,16.5,16.5,16.25
4,4,0.25,7,1281,SFREC,2016,observational,1,2,10.625,16.875,10.5,10.5,10.75,10.75,16.75,17,17,16.75
4,4,0.25,8,1282,SFREC,2016,observational,2,2,10.875,16.875,10.75,10.75,11,11,16.75,17,17,16.75
4,4,0.5,1,1283,SFREC,2016,observational,1,1,9.25,16.25,9,9,9.5,9.5,16,16.5,16.5,16
4,4,0.5,2,1284,SFREC,2016,observational,2,2,9.75,16.75,9.5,9.5,10,10,16.5,17,17,16.5
4,4,0.5,3,1285,SFREC,2016,observational,1,1,10.25,16.25,10,10,10.5,10.5,16,16.5,16.5,16
4,4,0.5,4,1286,SFREC,2016,observational,2,2,10.75,16.75,10.5,10.5,11,11,16.5,17,17,16.5
4,4,1,1,1287,SFREC,2016,observational,1,2,9.5,16.5,9,9,10,10,16,17,17,16
4,4,1,2,1288,SFREC,2016,observational,2,2,10.5,16.5,10,10,11,11,16,17,17,16
4,5,0.25,1,1289,SFREC,2016,observational,1,1,15.125,10.625,15,15,15.25,15.25,10.5,10.75,10.75,10.5
4,5,0.25,2,1290,SFREC,2016,observational,1,2,15.125,10.875,15,15,15.25,15.25,10.75,11,11,10.75
4,5,0.25,3,1291,SFREC,2016,observational,2,1,15.875,10.625,15.75,15.75,16,16,10.5,10.75,10.75,10.5
4,5,0.25,4,1292,SFREC,2016,observational,2,2,15.875,10.875,15.75,15.75,16,16,10.75,11,11,10.75
4,5,0.25,5,1293,SFREC,2016,observational,1,1,16.125,10.625,16,16,16.25,16.25,10.5,10.75,10.75,10.5
4,5,0.25,6,1294,SFREC,2016,observational,1,2,16.125,10.875,16,16,16.25,16.25,10.75,11,11,10.75
4,5,0.25,7,1295,SFREC,2016,observational,1,2,16.625,10.375,16.5,16.5,16.75,16.75,10.25,10.5,10.5,10.25
4,5,0.25,8,1296,SFREC,2016,observational,2,2,16.875,10.375,16.75,16.75,17,17,10.25,10.5,10.5,10.25
4,5,0.5,1,1297,SFREC,2016,observational,1,2,15.25,10.75,15,15,15.5,15.5,10.5,11,11,10.5
4,5,0.5,2,1298,SFREC,2016,observational,2,2,15.75,10.75,15.5,15.5,16,16,10.5,11,11,10.5
4,5,0.5,3,1299,SFREC,2016,observational,1,2,16.25,10.75,16,16,16.5,16.5,10.5,11,11,10.5
4,5,0.5,4,1300,SFREC,2016,observational,2,1,16.75,10.25,16.5,16.5,17,17,10,10.5,10.5,10
4,5,1,1,1301,SFREC,2016,observational,1,2,15.5,10.5,15,15,16,16,10,11,11,10
4,5,1,2,1302,SFREC,2016,observational,2,2,16.5,10.5,16,16,17,17,10,11,11,10
4,6,0.25,1,1303,SFREC,2016,observational,1,1,13.125,12.625,13,13,13.25,13.25,12.5,12.75,12.75,12.5
4,6,0.25,2,1304,SFREC,2016,observational,2,1,13.375,12.625,13.25,13.25,13.5,13.5,12.5,12.75,12.75,12.5
4,6,0.25,3,1305,SFREC,2016,observational,2,1,13.875,12.625,13.75,13.75,14,14,12.5,12.75,12.75,12.5
4,6,0.25,4,1306,SFREC,2016,observational,2,2,13.875,12.875,13.75,13.75,14,14,12.75,13,13,12.75
4,6,0.25,5,1307,SFREC,2016,observational,1,1,14.625,12.125,14.5,14.5,14.75,14.75,12,12.25,12.25,12
4,6,0.25,6,1308,SFREC,2016,observational,1,2,14.625,12.375,14.5,14.5,14.75,14.75,12.25,12.5,12.5,12.25
4,6,0.25,7,1309,SFREC,2016,observational,1,1,14.625,12.625,14.5,14.5,14.75,14.75,12.5,12.75,12.75,12.5
4,6,0.25,8,1310,SFREC,2016,observational,1,2,14.625,12.875,14.5,14.5,14.75,14.75,12.75,13,13,12.75
4,6,0.5,1,1311,SFREC,2016,observational,1,2,13.25,12.75,13,13,13.5,13.5,12.5,13,13,12.5
4,6,0.5,2,1312,SFREC,2016,observational,2,2,13.75,12.75,13.5,13.5,14,14,12.5,13,13,12.5
4,6,0.5,3,1313,SFREC,2016,observational,2,1,14.75,12.25,14.5,14.5,15,15,12,12.5,12.5,12
4,6,0.5,4,1314,SFREC,2016,observational,2,2,14.75,12.75,14.5,14.5,15,15,12.5,13,13,12.5
4,6,1,1,1315,SFREC,2016,observational,1,2,13.5,12.5,13,13,14,14,12,13,13,12
4,6,1,2,1316,SFREC,2016,observational,2,2,14.5,12.5,14,14,15,15,12,13,13,12
4,7,0.25,1,1317,SFREC,2016,observational,1,1,13.125,14.125,13,13,13.25,13.25,14,14.25,14.25,14
4,7,0.25,2,1318,SFREC,2016,observational,2,2,13.375,14.375,13.25,13.25,13.5,13.5,14.25,14.5,14.5,14.25
4,7,0.25,3,1319,SFREC,2016,observational,1,1,13.125,14.625,13,13,13.25,13.25,14.5,14.75,14.75,14.5
4,7,0.25,4,1320,SFREC,2016,observational,1,2,13.125,14.875,13,13,13.25,13.25,14.75,15,15,14.75
4,7,0.25,5,1321,SFREC,2016,observational,1,1,14.625,13.125,14.5,14.5,14.75,14.75,13,13.25,13.25,13
4,7,0.25,6,1322,SFREC,2016,observational,2,1,14.875,13.125,14.75,14.75,15,15,13,13.25,13.25,13
4,7,0.25,7,1323,SFREC,2016,observational,1,2,14.625,13.875,14.5,14.5,14.75,14.75,13.75,14,14,13.75
4,7,0.25,8,1324,SFREC,2016,observational,2,2,14.875,13.875,14.75,14.75,15,15,13.75,14,14,13.75
4,7,0.5,1,1325,SFREC,2016,observational,1,1,13.25,14.25,13,13,13.5,13.5,14,14.5,14.5,14
4,7,0.5,2,1326,SFREC,2016,observational,1,2,13.25,14.75,13,13,13.5,13.5,14.5,15,15,14.5
4,7,0.5,3,1327,SFREC,2016,observational,2,1,14.75,13.25,14.5,14.5,15,15,13,13.5,13.5,13
4,7,0.5,4,1328,SFREC,2016,observational,2,2,14.75,13.75,14.5,14.5,15,15,13.5,14,14,13.5
4,7,1,1,1329,SFREC,2016,observational,1,2,13.5,14.5,13,13,14,14,14,15,15,14
4,7,1,2,1330,SFREC,2016,observational,2,1,14.5,13.5,14,14,15,15,13,14,14,13
4,8,0.25,1,1331,SFREC,2016,observational,1,2,15.125,16.375,15,15,15.25,15.25,16.25,16.5,16.5,16.25
4,8,0.25,2,1332,SFREC,2016,observational,2,2,15.375,16.375,15.25,15.25,15.5,15.5,16.25,16.5,16.5,16.25
4,8,0.25,3,1333,SFREC,2016,observational,1,1,15.625,16.125,15.5,15.5,15.75,15.75,16,16.25,16.25,16
4,8,0.25,4,1334,SFREC,2016,observational,2,2,15.875,16.375,15.75,15.75,16,16,16.25,16.5,16.5,16.25
4,8,0.25,5,1335,SFREC,2016,observational,1,2,16.125,16.875,16,16,16.25,16.25,16.75,17,17,16.75
4,8,0.25,6,1336,SFREC,2016,observational,2,1,16.375,16.625,16.25,16.25,16.5,16.5,16.5,16.75,16.75,16.5
4,8,0.25,7,1337,SFREC,2016,observational,1,2,16.625,16.375,16.5,16.5,16.75,16.75,16.25,16.5,16.5,16.25
4,8,0.25,8,1338,SFREC,2016,observational,2,1,16.875,16.125,16.75,16.75,17,17,16,16.25,16.25,16
4,8,0.5,1,1339,SFREC,2016,observational,1,1,15.25,16.25,15,15,15.5,15.5,16,16.5,16.5,16
4,8,0.5,2,1340,SFREC,2016,observational,2,1,15.75,16.25,15.5,15.5,16,16,16,16.5,16.5,16
4,8,0.5,3,1341,SFREC,2016,observational,1,2,16.25,16.75,16,16,16.5,16.5,16.5,17,17,16.5
4,8,0.5,4,1342,SFREC,2016,observational,2,1,16.75,16.25,16.5,16.5,17,17,16,16.5,16.5,16
4,8,1,1,1343,SFREC,2016,observational,1,2,15.5,16.5,15,15,16,16,16,17,17,16
4,8,1,2,1344,SFREC,2016,observational,2,2,16.5,16.5,16,16,17,17,16,17,17,16
