"","site","block","year","fert","stat","samp","div","q"
"5338","MCLA","1","2017",0,"mean","58",14.7683048292736,1
"5339","MCLA","2","2017",1,"mean","58",13.1321487935972,1
"5340","MCLA","2","2017",0,"mean","58",11.0086630989385,1
"5341","MCLA","3","2017",1,"mean","58",11.2816341636327,1
"5342","MCLA","3","2017",0,"mean","58",11.0001363086704,1
"5343","MCLA","4","2017",1,"mean","58",9.48697366907306,1
"5344","MCLA","4","2017",0,"mean","58",9.67979463777847,1
"5345","MCLA","1","2018",1,"mean","58",11.2541938997154,1
"5346","MCLA","1","2018",0,"mean","58",10.4900993187047,1
"5347","MCLA","2","2018",1,"mean","58",6.19492583090183,1
"5348","MCLA","2","2018",0,"mean","58",7.6060452470266,1
"5349","MCLA","3","2018",1,"mean","58",8.97888142467935,1
"5350","MCLA","3","2018",0,"mean","58",10.5685521744137,1
"5351","MCLA","4","2018",1,"mean","58",8.92857049938924,1
"5352","MCLA","4","2018",0,"mean","58",8.84446288302222,1
"5353","SFREC","1","2017",1,"mean","58",17.9079991597757,1
"5354","SFREC","1","2017",0,"mean","58",15.117669853964,1
"5355","SFREC","2","2017",1,"mean","58",18.3383868472554,1
"5356","SFREC","2","2017",0,"mean","58",17.5969158394444,1
"5357","SFREC","3","2017",1,"mean","58",11.7754700576866,1
"5358","SFREC","3","2017",0,"mean","58",13.1708085512749,1
"5359","SFREC","4","2017",1,"mean","58",9.31627997639117,1
"5360","SFREC","4","2017",0,"mean","58",12.0003460322019,1
"5361","SFREC","1","2018",1,"mean","58",14.3374651384292,1
"5362","SFREC","1","2018",0,"mean","58",15.7165876743864,1
"5363","SFREC","2","2018",1,"mean","58",16.7536713863695,1
"5364","SFREC","2","2018",0,"mean","58",17.5581273944009,1
"5365","SFREC","3","2018",1,"mean","58",10.6409430170684,1
"5366","SFREC","3","2018",0,"mean","58",12.6967515537017,1
"5367","SFREC","4","2018",1,"mean","58",10.1830092570455,1
"5368","SFREC","4","2018",0,"mean","58",13.0646454810305,1
"5369","HREC","2","2017",1,"mean","59",14.9487278413055,1
"5370","HREC","2","2017",0,"mean","59",13.7154148853555,1
"5371","HREC","3","2017",1,"mean","59",10.5528808820117,1
"5372","HREC","3","2017",0,"mean","59",12.2381686866059,1
"5373","HREC","4","2017",1,"mean","59",19.586881357027,1
"5374","HREC","4","2017",0,"mean","59",20.1180726191697,1
"5375","HREC","2","2018",1,"mean","59",16.2017228585795,1
"5376","HREC","2","2018",0,"mean","59",14.2758816852264,1
"5377","HREC","3","2018",1,"mean","59",12.2245355102402,1
"5378","HREC","3","2018",0,"mean","59",14.7251979088977,1
"5379","HREC","4","2018",1,"mean","59",12.561413560901,1
"5380","HREC","4","2018",0,"mean","59",15.1382051398469,1
"5381","MCLA","1","2017",1,"mean","59",11.9625248801954,1
"5382","MCLA","1","2017",0,"mean","59",14.7739277537927,1
"5383","MCLA","2","2017",1,"mean","59",13.1394366945713,1
"5384","MCLA","2","2017",0,"mean","59",11.0024087452579,1
"5385","MCLA","3","2017",1,"mean","59",11.290196961175,1
"5386","MCLA","3","2017",0,"mean","59",11.0004721789986,1
"5387","MCLA","4","2017",1,"mean","59",9.49767517349772,1
"5388","MCLA","4","2017",0,"mean","59",9.69014986523998,1
"5389","MCLA","1","2018",1,"mean","59",11.2931406022567,1
"5390","MCLA","1","2018",0,"mean","59",10.5029721665416,1
"5391","MCLA","2","2018",1,"mean","59",6.21616449213215,1
"5392","MCLA","2","2018",0,"mean","59",7.60666553333815,1
"5393","MCLA","3","2018",1,"mean","59",8.97822444288662,1
"5394","MCLA","3","2018",0,"mean","59",10.5719712901995,1
"5395","MCLA","4","2018",1,"mean","59",8.94372141301891,1
"5396","MCLA","4","2018",0,"mean","59",8.87465935352313,1
"5397","SFREC","1","2017",1,"mean","59",17.903114921758,1
"5398","SFREC","1","2017",0,"mean","59",15.1345944239374,1
"5399","SFREC","2","2017",1,"mean","59",18.3557929506941,1
"5400","SFREC","2","2017",0,"mean","59",17.6312884759768,1
"5401","SFREC","3","2017",1,"mean","59",11.7614991750634,1
"5402","SFREC","3","2017",0,"mean","59",13.1883418321962,1
"5403","SFREC","4","2017",1,"mean","59",9.35418076689986,1
"5404","SFREC","4","2017",0,"mean","59",12.0263659200453,1
"5405","SFREC","1","2018",1,"mean","59",14.3379414347266,1
"5406","SFREC","1","2018",0,"mean","59",15.7482560440237,1
"5407","SFREC","2","2018",1,"mean","59",16.7602298321849,1
"5408","SFREC","2","2018",0,"mean","59",17.6046640486134,1
"5409","SFREC","3","2018",1,"mean","59",10.6564450255,1
"5410","SFREC","3","2018",0,"mean","59",12.7240755109187,1
"5411","SFREC","4","2018",1,"mean","59",10.1974360626772,1
"5412","SFREC","4","2018",0,"mean","59",13.0928695431829,1
"5413","HREC","2","2017",1,"mean","60",14.9568611689146,1
"5414","HREC","2","2017",0,"mean","60",13.7263272236994,1
"5415","HREC","3","2017",1,"mean","60",10.561722681221,1
"5416","HREC","3","2017",0,"mean","60",12.2504156891368,1
"5417","HREC","4","2017",1,"mean","60",19.6051847300861,1
"5418","HREC","4","2017",0,"mean","60",20.1355801932892,1
"5419","HREC","2","2018",1,"mean","60",16.2092986682097,1
"5420","HREC","2","2018",0,"mean","60",14.2722657989585,1
"5421","HREC","3","2018",1,"mean","60",12.2418008565277,1
"5422","HREC","3","2018",0,"mean","60",14.7256262521467,1
"5423","HREC","4","2018",1,"mean","60",12.5957620063313,1
"5424","HREC","4","2018",0,"mean","60",15.1867389260117,1
"5425","MCLA","1","2017",1,"mean","60",11.9559925651359,1
"5426","MCLA","1","2017",0,"mean","60",14.7735116430846,1
"5427","MCLA","2","2017",1,"mean","60",13.1377680802708,1
"5428","MCLA","2","2017",0,"mean","60",11.002933433701,1
"5429","MCLA","3","2017",1,"mean","60",11.2968745364788,1
"5430","MCLA","3","2017",0,"mean","60",11.0091436434996,1
"5431","MCLA","4","2017",1,"mean","60",9.50799374103938,1
"5432","MCLA","4","2017",0,"mean","60",9.70006988299342,1
"5433","MCLA","1","2018",1,"mean","60",11.3231922701411,1
"5434","MCLA","1","2018",0,"mean","60",10.5321247728264,1
"5435","MCLA","2","2018",1,"mean","60",6.22326044441685,1
"5436","MCLA","2","2018",0,"mean","60",7.61816508964715,1
"5437","MCLA","3","2018",1,"mean","60",8.98386381059004,1
"5438","MCLA","3","2018",0,"mean","60",10.5712984277954,1
"5439","MCLA","4","2018",1,"mean","60",8.95841214142277,1
"5440","MCLA","4","2018",0,"mean","60",8.89609900199268,1
"5441","SFREC","1","2017",1,"mean","60",17.9016945114136,1
"5442","SFREC","1","2017",0,"mean","60",15.1524431720655,1
"5443","SFREC","2","2017",1,"mean","60",18.3815478935649,1
"5444","SFREC","2","2017",0,"mean","60",17.6515269250437,1
"5445","SFREC","3","2017",1,"mean","60",11.7377187079141,1
"5446","SFREC","3","2017",0,"mean","60",13.1917166541394,1
"5447","SFREC","4","2017",1,"mean","60",9.38309043160088,1
"5448","SFREC","4","2017",0,"mean","60",12.0611538711106,1
"5449","SFREC","1","2018",1,"mean","60",14.3344121817005,1
"5450","SFREC","1","2018",0,"mean","60",15.7725492289302,1
"5451","SFREC","2","2018",1,"mean","60",16.7721249819497,1
"5452","SFREC","2","2018",0,"mean","60",17.6375471225223,1
"5453","SFREC","3","2018",1,"mean","60",10.6602073362313,1
"5454","SFREC","3","2018",0,"mean","60",12.7408285626816,1
"5455","SFREC","4","2018",1,"mean","60",10.2195279892793,1
"5456","SFREC","4","2018",0,"mean","60",13.1265985777899,1
"5457","HREC","2","2017",1,"mean","61",14.9750636406618,1
"5458","HREC","2","2017",0,"mean","61",13.729525137214,1
"5459","HREC","3","2017",1,"mean","61",10.5794054903081,1
"5460","HREC","3","2017",0,"mean","61",12.2650414446328,1
"5461","HREC","4","2017",1,"mean","61",19.6283130506088,1
"5462","HREC","4","2017",0,"mean","61",20.1276532535045,1
"5463","HREC","2","2018",1,"mean","61",16.2166304507399,1
"5464","HREC","2","2018",0,"mean","61",14.2760863259927,1
"5465","HREC","3","2018",1,"mean","61",12.2644842270675,1
"5466","HREC","3","2018",0,"mean","61",14.7265950010064,1
"5467","HREC","4","2018",1,"mean","61",12.6331122001694,1
"5468","HREC","4","2018",0,"mean","61",15.2344662691471,1
"5469","MCLA","1","2017",1,"mean","61",11.9503020155832,1
"5470","MCLA","1","2017",0,"mean","61",14.756923596114,1
"5471","MCLA","2","2017",1,"mean","61",13.1416570935605,1
"5472","MCLA","2","2017",0,"mean","61",11.0100072906049,1
"5473","MCLA","3","2017",1,"mean","61",11.2996210182463,1
"5474","MCLA","3","2017",0,"mean","61",11.0177080915677,1
"5475","MCLA","4","2017",1,"mean","61",9.52061942710825,1
"5476","MCLA","4","2017",0,"mean","61",9.71451969504886,1
"5477","MCLA","1","2018",1,"mean","61",11.3450549939537,1
"5478","MCLA","1","2018",0,"mean","61",10.572193403013,1
"5479","MCLA","2","2018",1,"mean","61",6.23637383864922,1
"5480","MCLA","2","2018",0,"mean","61",7.6283627168337,1
"5481","MCLA","3","2018",1,"mean","61",8.98973645353244,1
"5482","MCLA","3","2018",0,"mean","61",10.5641658689912,1
"5483","MCLA","4","2018",1,"mean","61",8.98870330711518,1
"5484","MCLA","4","2018",0,"mean","61",8.91286554955725,1
"5485","SFREC","1","2017",1,"mean","61",17.9184325582039,1
"5486","SFREC","1","2017",0,"mean","61",15.1665298673465,1
"5487","SFREC","2","2017",1,"mean","61",18.3920250604851,1
"5488","SFREC","2","2017",0,"mean","61",17.6693257840714,1
"5489","SFREC","3","2017",1,"mean","61",11.7072827310866,1
"5490","SFREC","3","2017",0,"mean","61",13.1915413483558,1
"5491","SFREC","4","2017",1,"mean","61",9.41876026096433,1
"5492","SFREC","4","2017",0,"mean","61",12.0920861675169,1
"5493","SFREC","1","2018",1,"mean","61",14.3321656236851,1
"5494","SFREC","1","2018",0,"mean","61",15.7971352944668,1
"5495","SFREC","2","2018",1,"mean","61",16.7721637140557,1
"5496","SFREC","2","2018",0,"mean","61",17.6698922374538,1
"5497","SFREC","3","2018",1,"mean","61",10.657861277427,1
"5498","SFREC","3","2018",0,"mean","61",12.7559072024901,1
"5499","SFREC","4","2018",1,"mean","61",10.2413855984884,1
"5500","SFREC","4","2018",0,"mean","61",13.1543727770149,1
"5501","HREC","2","2017",1,"mean","62",14.9804983862555,1
"5502","HREC","2","2017",0,"mean","62",13.7276315175708,1
"5503","HREC","3","2017",1,"mean","62",10.6243846178435,1
"5504","HREC","3","2017",0,"mean","62",12.2540265824495,1
"5505","HREC","4","2017",1,"mean","62",19.6420398219555,1
"5506","HREC","4","2017",0,"mean","62",20.1436230455659,1
"5507","HREC","2","2018",1,"mean","62",16.2121663751738,1
"5508","HREC","2","2018",0,"mean","62",14.2566058694188,1
"5509","HREC","3","2018",1,"mean","62",12.2621868308839,1
"5510","HREC","3","2018",0,"mean","62",14.7166196435714,1
"5511","HREC","4","2018",1,"mean","62",12.6537511670031,1
"5512","HREC","4","2018",0,"mean","62",15.2773393235144,1
"5513","MCLA","1","2017",1,"mean","62",11.9762242454275,1
"5514","MCLA","1","2017",0,"mean","62",14.746951907073,1
"5515","MCLA","2","2017",1,"mean","62",13.138653385452,1
"5516","MCLA","2","2017",0,"mean","62",11.007877042997,1
"5517","MCLA","3","2017",1,"mean","62",11.3125128497707,1
"5518","MCLA","3","2017",0,"mean","62",11.0264270760311,1
"5519","MCLA","4","2017",1,"mean","62",9.53371019799987,1
"5520","MCLA","4","2017",0,"mean","62",9.72201896093273,1
"5521","MCLA","1","2018",1,"mean","62",11.407138628264,1
"5522","MCLA","1","2018",0,"mean","62",10.6080128352685,1
"5523","MCLA","2","2018",1,"mean","62",6.25138307312,1
"5524","MCLA","2","2018",0,"mean","62",7.62534690857366,1
"5525","MCLA","3","2018",1,"mean","62",9.01499589610447,1
"5526","MCLA","3","2018",0,"mean","62",10.567722355854,1
"5527","MCLA","4","2018",1,"mean","62",9.05208627047195,1
"5528","MCLA","4","2018",0,"mean","62",8.95291700813878,1
"5529","SFREC","1","2017",1,"mean","62",17.9228393232659,1
"5530","SFREC","1","2017",0,"mean","62",15.2129980467368,1
"5531","SFREC","2","2017",1,"mean","62",18.3975685824523,1
"5532","SFREC","2","2017",0,"mean","62",17.6955332153589,1
"5533","SFREC","3","2017",1,"mean","62",11.6839168905518,1
"5534","SFREC","3","2017",0,"mean","62",13.22310657572,1
"5535","SFREC","4","2017",1,"mean","62",9.47210222923712,1
"5536","SFREC","4","2017",0,"mean","62",12.1137657685508,1
"5537","SFREC","1","2018",1,"mean","62",14.3256773339269,1
"5538","SFREC","1","2018",0,"mean","62",15.8295455121433,1
"5539","SFREC","2","2018",1,"mean","62",16.8011199635338,1
"5540","SFREC","2","2018",0,"mean","62",17.7082854011793,1
"5541","SFREC","3","2018",1,"mean","62",10.6614937673749,1
"5542","SFREC","3","2018",0,"mean","62",12.7677423192857,1
"5543","SFREC","4","2018",1,"mean","62",10.2627927368328,1
"5544","SFREC","4","2018",0,"mean","62",13.1771639953008,1
"5545","HREC","2","2017",1,"mean","63",15.0114804288613,1
"5546","HREC","2","2017",0,"mean","63",13.7345818834474,1
"5547","HREC","3","2017",1,"mean","63",10.6567152897021,1
"5548","HREC","3","2017",0,"mean","63",12.2613931302945,1
"5549","HREC","4","2017",1,"mean","63",19.6497624397561,1
"5550","HREC","4","2017",0,"mean","63",20.1682933793479,1
"5551","HREC","2","2018",1,"mean","63",16.2226166753689,1
"5552","HREC","2","2018",0,"mean","63",14.2484773428077,1
"5553","HREC","3","2018",1,"mean","63",12.2667523370371,1
"5554","HREC","3","2018",0,"mean","63",14.7199277581673,1
"5555","HREC","4","2018",1,"mean","63",12.6759201411366,1
"5556","HREC","4","2018",0,"mean","63",15.3486417065927,1
"5557","MCLA","1","2017",1,"mean","63",11.9921986700279,1
"5558","MCLA","1","2017",0,"mean","63",14.7365105046196,1
"5559","MCLA","2","2017",1,"mean","63",13.1447577795713,1
"5560","MCLA","2","2017",0,"mean","63",11.0177979356736,1
"5561","MCLA","3","2017",1,"mean","63",11.3141220329432,1
"5562","MCLA","3","2017",0,"mean","63",11.0574658420099,1
"5563","MCLA","4","2017",1,"mean","63",9.54496594726584,1
"5564","MCLA","4","2017",0,"mean","63",9.73308396883906,1
"5565","MCLA","1","2018",1,"mean","63",11.4655268703971,1
"5566","MCLA","1","2018",0,"mean","63",10.6459713055344,1
"5567","MCLA","2","2018",1,"mean","63",6.25750909101772,1
"5568","MCLA","2","2018",0,"mean","63",7.62322276936053,1
"5569","MCLA","3","2018",1,"mean","63",9.02788987697641,1
"5570","MCLA","3","2018",0,"mean","63",10.5559727850832,1
"5571","MCLA","4","2018",1,"mean","63",9.08907691802659,1
"5572","MCLA","4","2018",0,"mean","63",8.98218807554316,1
"5573","SFREC","1","2017",1,"mean","63",17.929220275076,1
"5574","SFREC","1","2017",0,"mean","63",15.2450157256855,1
"5575","SFREC","2","2017",1,"mean","63",18.4301880536404,1
"5576","SFREC","2","2017",0,"mean","63",17.697154618771,1
"5577","SFREC","3","2017",1,"mean","63",11.6455301579623,1
"5578","SFREC","3","2017",0,"mean","63",13.2460664594327,1
"5579","SFREC","4","2017",1,"mean","63",9.50623213877157,1
"5580","SFREC","4","2017",0,"mean","63",12.1683303186926,1
"5581","SFREC","1","2018",1,"mean","63",14.314225687292,1
"5582","SFREC","1","2018",0,"mean","63",15.847811488135,1
"5583","SFREC","2","2018",1,"mean","63",16.8526473082218,1
"5584","SFREC","2","2018",0,"mean","63",17.7388603844026,1
"5585","SFREC","3","2018",1,"mean","63",10.6336706409425,1
"5586","SFREC","3","2018",0,"mean","63",12.7862887543785,1
"5587","SFREC","4","2018",1,"mean","63",10.2673649625455,1
"5588","SFREC","4","2018",0,"mean","63",13.19936102794,1
"5589","HREC","2","2017",1,"mean","64",15.0412831787951,1
"5590","HREC","2","2017",0,"mean","64",13.7171901788159,1
"5591","HREC","3","2017",1,"mean","64",10.6981186537727,1
"5592","HREC","3","2017",0,"mean","64",12.253533138881,1
"5593","HREC","4","2017",1,"mean","64",19.66676770714,1
"5594","HREC","4","2017",0,"mean","64",20.2823695549303,1
"5595","HREC","2","2018",1,"mean","64",16.2802697173031,1
"5596","HREC","2","2018",0,"mean","64",14.2316073594031,1
"5597","HREC","3","2018",1,"mean","64",12.2182125768741,1
"5598","HREC","3","2018",0,"mean","64",14.7160745708981,1
"5599","HREC","4","2018",1,"mean","64",12.6754090528234,1
"5600","HREC","4","2018",0,"mean","64",15.4928366060419,1
"5601","MCLA","1","2017",1,"mean","64",11.9955490132033,1
"5602","MCLA","1","2017",0,"mean","64",14.7367656932548,1
"5603","MCLA","2","2017",1,"mean","64",13.1228404107314,1
"5604","MCLA","2","2017",0,"mean","64",11.0296435348223,1
"5605","MCLA","3","2017",1,"mean","64",11.330688823096,1
"5606","MCLA","3","2017",0,"mean","64",11.0564442798116,1
"5607","MCLA","4","2017",1,"mean","64",9.53416505024678,1
"5608","MCLA","4","2017",0,"mean","64",9.74081461415371,1
"5609","MCLA","1","2018",1,"mean","64",11.5353846990145,1
"5610","MCLA","1","2018",0,"mean","64",10.6846054465555,1
"5611","MCLA","2","2018",1,"mean","64",6.23714378737778,1
"5612","MCLA","2","2018",0,"mean","64",7.64064247917655,1
"5613","MCLA","3","2018",1,"mean","64",9.04924231847014,1
"5614","MCLA","3","2018",0,"mean","64",10.557355766756,1
"5615","MCLA","4","2018",1,"mean","64",9.13627815156426,1
"5616","MCLA","4","2018",0,"mean","64",9.02328969689963,1
"5617","SFREC","1","2017",1,"mean","64",17.8768328537837,1
"5618","SFREC","1","2017",0,"mean","64",15.2959701201012,1
"5619","SFREC","2","2017",1,"mean","64",18.4580557729408,1
"5620","SFREC","2","2017",0,"mean","64",17.6859814652495,1
"5621","SFREC","3","2017",1,"mean","64",11.5854753946343,1
"5622","SFREC","3","2017",0,"mean","64",13.2799885052133,1
"5623","SFREC","4","2017",1,"mean","64",9.55232851253034,1
"5624","SFREC","4","2017",0,"mean","64",12.1927719547481,1
"5625","SFREC","1","2018",1,"mean","64",14.2992612235998,1
"5626","SFREC","1","2018",0,"mean","64",15.8586850724682,1
"5627","SFREC","2","2018",1,"mean","64",16.8999907968605,1
"5628","SFREC","2","2018",0,"mean","64",17.7379020591906,1
"5629","SFREC","3","2018",1,"mean","64",10.6310083405323,1
"5630","SFREC","3","2018",0,"mean","64",12.7910692150569,1
"5631","SFREC","4","2018",1,"mean","64",10.3082758915467,1
"5632","SFREC","4","2018",0,"mean","64",13.2324826408346,1
"5633","HREC","2","2017",1,"mean","1",8.48646807000921,2
"5634","HREC","2","2017",0,"mean","1",7.96209615909415,2
"5635","HREC","3","2017",1,"mean","1",5.41014218994498,2
"5636","HREC","3","2017",0,"mean","1",6.26263413897986,2
"5637","HREC","4","2017",1,"mean","1",9.69174743129463,2
"5638","HREC","4","2017",0,"mean","1",9.61503192324479,2
"5639","HREC","2","2018",1,"mean","1",8.44509488241748,2
"5640","HREC","2","2018",0,"mean","1",8.28320882917348,2
"5641","HREC","3","2018",1,"mean","1",5.13124803565089,2
"5642","HREC","3","2018",0,"mean","1",6.79032191414646,2
"5643","HREC","4","2018",1,"mean","1",5.75822909589985,2
"5644","HREC","4","2018",0,"mean","1",6.1732704720708,2
"5645","MCLA","1","2017",1,"mean","1",7.00316594112603,2
"5646","MCLA","1","2017",0,"mean","1",8.2007550693683,2
"5647","MCLA","2","2017",1,"mean","1",7.5076677971569,2
"5648","MCLA","2","2017",0,"mean","1",6.63876510569225,2
"5649","MCLA","3","2017",1,"mean","1",6.27263887583218,2
"5650","MCLA","3","2017",0,"mean","1",5.71675537045081,2
"5651","MCLA","4","2017",1,"mean","1",5.69689659324872,2
"5652","MCLA","4","2017",0,"mean","1",5.58428524009388,2
"5653","MCLA","1","2018",1,"mean","1",5.90940983984867,2
"5654","MCLA","1","2018",0,"mean","1",5.72729349349709,2
"5655","MCLA","2","2018",1,"mean","1",3.42497387424667,2
"5656","MCLA","2","2018",0,"mean","1",4.23314144875293,2
"5657","MCLA","3","2018",1,"mean","1",4.80677755808028,2
"5658","MCLA","3","2018",0,"mean","1",4.90685206050131,2
"5659","MCLA","4","2018",1,"mean","1",4.10389970019767,2
"5660","MCLA","4","2018",0,"mean","1",4.74377227975892,2
"5661","SFREC","1","2017",1,"mean","1",9.54333609531867,2
"5662","SFREC","1","2017",0,"mean","1",8.24213999544707,2
"5663","SFREC","2","2017",1,"mean","1",9.07645341545704,2
"5664","SFREC","2","2017",0,"mean","1",8.42623164612667,2
"5665","SFREC","3","2017",1,"mean","1",5.44077352581182,2
"5666","SFREC","3","2017",0,"mean","1",7.22062545126305,2
"5667","SFREC","4","2017",1,"mean","1",4.59705823844271,2
"5668","SFREC","4","2017",0,"mean","1",6.54962608641308,2
"5669","SFREC","1","2018",1,"mean","1",7.59721197704858,2
"5670","SFREC","1","2018",0,"mean","1",9.10764956206422,2
